"id","bal","block","x","cond","trial","y","c2","task","cycle","dim1","dim2","cor","error","res","time","valence_current_group","valence_previous_group","switch","prev_error","mean_rt","sd_rt","rt_z"
"908",0,"4",0,"0",117,0,0,"1","3","1","2","1",1,"2",764,2,1,0,0,832.073170731707,353.65939760198,-0.192482290003557
"908",0,"4",0,"0",118,0,0,"2","1","4","2","2",0,"2",1301,1,2,1,1,1534.46153846154,653.229138734876,-0.357396087556181
"908",0,"4",0,"0",119,0,0,"2","2","4","2","2",0,"2",469,1,2,0,0,885,473.259656745325,-0.879010061539773
"908",0,"4",0,"0",120,0,0,"2","3","4","1","1",0,"1",588,1,2,0,0,724.619047619048,302.876772203704,-0.451071393243595
"908",0,"5",0,"0",4,0,0,"2","1","4","2","2",0,"2",1085,1,2,1,0,1534.46153846154,653.229138734876,-0.688061067410467
"908",0,"5",0,"0",5,0,0,"2","2","4","1","1",0,"1",701,1,2,0,0,885,473.259656745325,-0.3887929118349
"908",0,"5",0,"0",6,0,0,"2","3","4","3","3",0,"3",709,1,2,0,0,724.619047619048,302.876772203704,-0.0515689846580338
"908",0,"5",0,"0",7,0,0,"1","1","1","4","1",1,"2",1092,1,1,1,0,1253.96551724138,757.904134663416,-0.213701852033447
"908",0,"5",0,"0",8,0,0,"1","2","1","4","1",0,"1",533,1,1,0,1,689.142857142857,219.175849285575,-0.712409043477282
"908",0,"5",0,"0",9,0,0,"1","3","2","4","2",0,"2",780,1,1,0,0,828.59375,390.601839958585,-0.124407376076755
"908",0,"5",0,"0",10,0,0,"2","1","1","2","2",0,"2",1189,2,1,1,0,1389.58536585366,688.330915171248,-0.291408334904957
"908",0,"5",0,"0",11,0,0,"2","2","2","3","3",0,"3",805,2,1,0,0,911.358974358974,475.954967306975,-0.223464364624178
"908",0,"5",0,"0",12,0,0,"2","3","2","1","1",0,"1",796,2,1,0,0,832.073170731707,353.65939760198,-0.101999751671537
"908",0,"5",0,"0",13,0,0,"1","1","3","1","3",1,"2",885,2,2,1,0,1533.5625,749.129298349198,-0.865755085843246
"908",0,"5",0,"0",14,0,0,"1","2","2","3","2",0,"2",973,2,2,0,1,947.823529411765,687.035814451242,0.0366450628317603
"908",0,"5",0,"0",15,0,0,"1","3","1","3","1",0,"1",948,2,2,0,0,783.553191489362,493.317774316904,0.333348638691049
"908",0,"5",0,"0",16,0,0,"2","1","4","1","1",0,"1",1181,1,2,1,0,1534.46153846154,653.229138734876,-0.541098854141895
"908",0,"5",0,"0",17,0,0,"2","2","4","3","3",0,"3",789,1,2,0,0,885,473.259656745325,-0.202848475739948
"908",0,"5",0,"0",18,0,0,"2","3","4","1","1",0,"1",709,1,2,0,0,724.619047619048,302.876772203704,-0.0515689846580338
"908",0,"5",0,"0",19,0,0,"1","1","2","4","2",1,"3",1165,1,1,1,0,1253.96551724138,757.904134663416,-0.117383601925973
"908",0,"5",0,"0",21,0,0,"1","3","2","4","2",0,"2",1013,1,1,0,0,828.59375,390.601839958585,0.472107991144005
"908",0,"5",0,"0",22,0,0,"2","1","3","1","1",1,"3",996,2,1,1,0,1389.58536585366,688.330915171248,-0.571796729129534
"908",0,"5",0,"0",23,0,0,"2","2","1","3","3",1,"2",749,2,1,0,1,911.358974358974,475.954967306975,-0.341122554677023
"908",0,"5",0,"0",24,0,0,"2","3","2","1","1",0,"1",1141,2,1,0,1,832.073170731707,353.65939760198,0.873515114720547
"908",0,"5",0,"0",25,0,0,"1","1","1","4","1",1,"3",1109,1,2,1,0,1534.46153846154,653.229138734876,-0.651320514093324
"908",0,"5",0,"0",26,0,0,"1","2","3","4","3",0,"3",1421,1,2,0,1,885,473.259656745325,1.13257065621471
"908",0,"5",0,"0",27,0,0,"1","3","1","4","1",1,"2",1389,1,2,0,0,724.619047619048,302.876772203704,2.19356851813686
"908",0,"5",0,"0",28,0,0,"2","1","1","2","2",0,"2",2333,2,1,1,1,1389.58536585366,688.330915171248,1.37058297593917
"908",0,"5",0,"0",29,0,0,"2","2","2","1","1",0,"1",756,2,1,0,0,911.358974358974,475.954967306975,-0.326415280920418
"908",0,"5",0,"0",30,0,0,"2","3","2","1","1",0,"1",789,2,1,0,0,832.073170731707,353.65939760198,-0.121792806931666
"908",0,"5",0,"0",31,0,0,"1","1","3","4","3",0,"3",1565,1,2,1,0,1534.46153846154,653.229138734876,0.0467499989323899
"908",0,"5",0,"0",32,0,0,"1","2","2","4","2",0,"2",1668,1,2,0,0,885,473.259656745325,1.65448288025395
"908",0,"5",0,"0",33,0,0,"1","3","2","4","2",0,"2",461,1,2,0,0,724.619047619048,302.876772203704,-0.870383838618523
"908",0,"5",0,"0",34,0,0,"2","1","2","3","3",0,"3",948,2,1,1,0,1389.58536585366,688.330915171248,-0.641530630283833
"908",0,"5",0,"0",35,0,0,"2","2","3","1","1",0,"1",765,2,1,0,0,911.358974358974,475.954967306975,-0.307505928947639
"908",0,"5",0,"0",36,0,0,"2","3","1","3","3",0,"3",1277,2,1,0,0,832.073170731707,353.65939760198,1.25806590263163
"908",0,"5",0,"0",37,0,0,"1","1","2","1","2",0,"2",781,2,2,1,0,1533.5625,749.129298349198,-1.00458292267886
"908",0,"5",0,"0",38,0,0,"1","2","2","3","2",0,"2",500,2,2,0,0,947.823529411765,687.035814451242,-0.65181977415465
"908",0,"5",0,"0",39,0,0,"1","3","1","3","1",0,"1",829,2,2,0,0,783.553191489362,493.317774316904,0.0921248146259647
"908",0,"5",0,"0",40,0,0,"2","1","3","2","2",1,"3",1493,2,2,1,0,1533.5625,749.129298349198,-0.0541461935735055
"908",0,"5",0,"0",41,0,0,"2","2","2","3","3",0,"3",1285,2,2,0,1,947.823529411765,687.035814451242,0.490769860167405
"908",0,"5",0,"0",42,0,0,"2","3","1","2","2",0,"2",437,2,2,0,0,783.553191489362,493.317774316904,-0.702494841117843
"908",0,"5",0,"0",43,0,0,"1","1","3","4","3",0,"3",941,1,2,1,0,1534.46153846154,653.229138734876,-0.908504387313324
"908",0,"5",0,"0",44,0,0,"1","2","2","4","2",0,"2",1389,1,2,0,0,885,473.259656745325,1.06495449763473
"908",0,"5",0,"0",45,0,0,"1","3","2","4","2",0,"2",629,1,2,0,0,724.619047619048,302.876772203704,-0.315702808516256
"908",0,"5",0,"0",46,0,0,"2","1","3","1","1",0,"1",813,2,1,1,0,1389.58536585366,688.330915171248,-0.837657227280299
"908",0,"5",0,"0",47,0,0,"2","2","3","2","2",0,"2",901,2,1,0,0,911.358974358974,475.954967306975,-0.0217646102478707
"908",0,"5",0,"0",48,0,0,"2","3","1","2","2",0,"2",389,2,1,0,0,832.073170731707,353.65939760198,-1.25282453608191
"908",0,"5",0,"0",49,0,0,"1","1","2","4","2",0,"2",2093,1,2,1,0,1534.46153846154,653.229138734876,0.855042171909532
"908",0,"5",0,"0",50,0,0,"1","2","3","4","3",0,"3",668,1,2,0,0,885,473.259656745325,-0.458522075370507
"908",0,"5",0,"0",51,0,0,"1","3","3","4","3",0,"3",405,1,2,0,0,724.619047619048,302.876772203704,-1.05527751531928
"908",0,"5",0,"0",52,0,0,"2","1","1","2","2",0,"2",541,2,1,1,0,1389.58536585366,688.330915171248,-1.23281600048799
"908",0,"5",0,"0",53,0,0,"2","2","2","1","1",0,"1",829,2,1,0,0,911.358974358974,475.954967306975,-0.173039426030101
"908",0,"5",0,"0",54,0,0,"2","3","3","1","1",0,"1",741,2,1,0,0,832.073170731707,353.65939760198,-0.257516614429696
"908",0,"5",0,"0",55,0,0,"1","1","2","4","2",0,"2",2349,1,2,1,0,1534.46153846154,653.229138734876,1.24694140729239
"908",0,"5",0,"0",56,0,0,"1","2","1","4","1",1,"2",364,1,2,0,0,885,473.259656745325,-1.10087558188034
"908",0,"5",0,"0",57,0,0,"1","3","3","4","3",0,"3",749,1,2,0,1,724.619047619048,302.876772203704,0.0804979272710774
"908",0,"5",0,"0",58,0,0,"2","1","4","2","2",0,"2",805,1,1,1,0,1253.96551724138,757.904134663416,-0.592377712045026
"908",0,"5",0,"0",59,0,0,"2","2","4","2","2",0,"2",397,1,1,0,0,689.142857142857,219.175849285575,-1.33291536496893
"908",0,"5",0,"0",60,0,0,"2","3","4","2","2",0,"2",549,1,1,0,0,828.59375,390.601839958585,-0.71580243971622
"908",0,"5",0,"0",61,0,0,"1","1","2","3","2",0,"2",1637,2,1,1,0,1389.58536585366,688.330915171248,0.359441409201834
"908",0,"5",0,"0",62,0,0,"1","2","2","1","2",0,"2",477,2,1,0,0,911.358974358974,475.954967306975,-0.912605192076559
"908",0,"5",0,"0",63,0,0,"1","3","1","2","1",0,"1",1269,2,1,0,0,832.073170731707,353.65939760198,1.23544526804862
"908",0,"5",0,"0",64,0,0,"2","1","1","2","2",0,"2",1445,2,2,1,0,1533.5625,749.129298349198,-0.118220579805327
"908",0,"5",0,"0",65,0,0,"2","2","1","2","2",0,"2",381,2,2,0,0,947.823529411765,687.035814451242,-0.825027629548695
"908",0,"5",0,"0",66,0,0,"2","3","1","2","2",0,"2",308,2,2,0,0,783.553191489362,493.317774316904,-0.963989574768228
"908",0,"5",0,"0",67,0,0,"1","1","3","1","3",0,"3",1149,2,2,1,0,1533.5625,749.129298349198,-0.513345961568227
"908",0,"5",0,"0",68,0,0,"1","2","1","2","1",0,"1",1725,2,2,0,0,947.823529411765,687.035814451242,1.13120226666639
"908",0,"5",0,"0",69,0,0,"1","3","2","1","2",0,"2",1076,2,2,0,0,783.553191489362,493.317774316904,0.592816281382905
"908",0,"5",0,"0",70,0,0,"2","1","2","1","1",0,"1",1757,2,2,1,0,1533.5625,749.129298349198,0.298262930701513
"908",0,"5",0,"0",71,0,0,"2","2","3","1","1",0,"1",412,2,2,0,0,947.823529411765,687.035814451242,-0.779906255454448
"908",0,"5",0,"0",72,0,0,"2","3","2","1","1",0,"1",309,2,2,0,0,783.553191489362,493.317774316904,-0.961962483809698
"908",0,"5",0,"0",73,0,0,"1","1","2","1","2",0,"2",1436,2,2,1,0,1533.5625,749.129298349198,-0.130234527223794
"908",0,"5",0,"0",74,0,0,"1","2","2","3","2",0,"2",1117,2,2,0,0,947.823529411765,687.035814451242,0.24624112314052
"908",0,"5",0,"0",75,0,0,"1","3","3","2","3",0,"3",884,2,2,0,0,783.553191489362,493.317774316904,0.203614817345121
"908",0,"5",0,"0",76,0,0,"2","1","4","1","1",0,"1",749,1,2,1,0,1534.46153846154,653.229138734876,-1.20242881385047
"908",0,"5",0,"0",77,0,0,"2","2","4","1","1",0,"1",341,1,2,0,0,885,473.259656745325,-1.1494746958597
"908",0,"5",0,"0",78,0,0,"2","3","4","1","1",0,"1",405,1,2,0,0,724.619047619048,302.876772203704,-1.05527751531928
"908",0,"5",0,"0",79,0,0,"1","1","2","3","2",0,"2",917,2,1,1,0,1389.58536585366,688.330915171248,-0.686567108112651
"908",0,"5",0,"0",80,0,0,"1","2","3","1","3",0,"3",813,2,1,0,0,911.358974358974,475.954967306975,-0.206656051759485
"908",0,"5",0,"0",81,0,0,"1","3","1","2","1",0,"1",1133,2,1,0,0,832.073170731707,353.65939760198,0.850894480137542
"908",0,"5",0,"0",82,0,0,"2","1","4","1","1",1,"2",893,1,2,1,0,1534.46153846154,653.229138734876,-0.98198549394761
"908",0,"5",0,"0",83,0,0,"2","2","4","3","3",1,"1",453,1,2,0,1,885,473.259656745325,-0.912818140829765
"908",0,"5",0,"0",84,0,0,"2","3","4","3","3",0,"3",365,1,2,0,1,724.619047619048,302.876772203704,-1.18734442724839
"908",0,"5",0,"0",85,0,0,"1","1","1","4","1",1,"2",1213,1,1,1,0,1253.96551724138,757.904134663416,-0.0540510539100991
"908",0,"5",0,"0",86,0,0,"1","2","1","4","1",0,"1",1261,1,1,0,1,689.142857142857,219.175849285575,2.60912479509566
"908",0,"5",0,"0",87,0,0,"1","3","2","4","2",0,"2",1437,1,1,0,0,828.59375,390.601839958585,1.55761235037835
"908",0,"5",0,"0",88,0,0,"2","1","3","1","1",1,"3",1117,2,1,1,0,1389.58536585366,688.330915171248,-0.396009186636405
"908",0,"5",0,"0",89,0,0,"2","2","1","2","2",0,"2",701,2,1,0,1,911.358974358974,475.954967306975,-0.441972431865177
"908",0,"5",0,"0",90,0,0,"2","3","3","1","1",1,"3",1245,2,1,0,0,832.073170731707,353.65939760198,1.16758336429961
"908",0,"5",0,"0",91,0,0,"1","1","3","4","3",0,"3",2053,1,2,1,1,1534.46153846154,653.229138734876,0.793807916380961
"908",0,"5",0,"0",92,0,0,"1","2","2","4","2",0,"2",989,1,2,0,0,885,473.259656745325,0.219752515384943
"908",0,"5",0,"0",93,0,0,"1","3","2","4","2",0,"2",580,1,2,0,0,724.619047619048,302.876772203704,-0.477484775629417
"908",0,"5",0,"0",94,0,0,"2","1","3","2","2",0,"2",1085,2,1,1,0,1389.58536585366,688.330915171248,-0.442498454072605
"908",0,"5",0,"0",95,0,0,"2","2","3","1","1",1,"2",661,2,1,0,0,911.358974358974,475.954967306975,-0.526013996188638
"908",0,"5",0,"0",96,0,0,"2","3","2","1","1",0,"1",445,2,1,0,1,832.073170731707,353.65939760198,-1.09448009400087
"908",0,"5",0,"0",97,0,0,"1","1","2","3","2",1,"3",1325,2,2,1,0,1533.5625,749.129298349198,-0.278406545384881
"908",0,"5",0,"0",98,0,0,"1","2","2","1","2",1,"1",861,2,2,0,1,947.823529411765,687.035814451242,-0.126374095186164
"908",0,"5",0,"0",99,0,0,"1","3","2","3","2",0,"2",421,2,2,0,1,783.553191489362,493.317774316904,-0.734928296454325
"908",0,"5",0,"0",100,0,0,"2","1","3","1","1",0,"1",749,2,2,1,0,1533.5625,749.129298349198,-1.04729918016674
"908",0,"5",0,"0",101,0,0,"2","2","2","1","1",0,"1",972,2,2,0,0,947.823529411765,687.035814451242,0.0351895346351717
"908",0,"5",0,"0",102,0,0,"2","3","2","3","3",1,"2",693,2,2,0,0,783.553191489362,493.317774316904,-0.183559555734132
"908",0,"5",0,"0",103,0,0,"1","1","3","4","3",0,"3",1205,1,2,1,1,1534.46153846154,653.229138734876,-0.504358300824753
"908",0,"5",0,"0",104,0,0,"1","2","3","4","3",0,"3",741,1,2,0,0,885,473.259656745325,-0.304272713609922
"908",0,"5",0,"0",105,0,0,"1","3","3","4","3",0,"3",334,1,2,0,0,724.619047619048,302.876772203704,-1.28969628399345
"908",0,"5",0,"0",106,0,0,"2","1","2","1","1",0,"1",773,2,1,1,0,1389.58536585366,688.330915171248,-0.895768811575548
"908",0,"5",0,"0",108,0,0,"2","3","2","3","3",0,"3",365,2,1,0,0,832.073170731707,353.65939760198,-1.32068643983092
"908",0,"5",0,"0",109,0,0,"1","1","3","4","3",0,"3",1573,1,2,1,0,1534.46153846154,653.229138734876,0.0589968500381042
"908",0,"5",0,"0",110,0,0,"1","2","1","4","1",1,"2",716,1,2,0,0,885,473.259656745325,-0.357097837500533
"908",0,"5",0,"0",111,0,0,"1","3","1","4","1",0,"1",557,1,2,0,1,724.619047619048,302.876772203704,-0.553423249988656
"908",0,"5",0,"0",112,0,0,"2","1","4","2","2",0,"2",765,1,1,1,0,1253.96551724138,757.904134663416,-0.645154835391587
"908",0,"5",0,"0",113,0,0,"2","2","4","3","3",0,"3",789,1,1,0,0,689.142857142857,219.175849285575,0.455602855801116
"908",0,"5",0,"0",114,0,0,"2","3","4","2","2",0,"2",389,1,1,0,0,828.59375,390.601839958585,-1.12542672621975
"908",0,"5",0,"0",115,0,0,"1","1","2","1","2",0,"2",2029,2,1,1,0,1389.58536585366,688.330915171248,0.928934935295276
"908",0,"5",0,"0",116,0,0,"1","2","2","3","2",0,"2",316,2,1,0,0,911.358974358974,475.954967306975,-1.25087248847849
"908",0,"5",0,"0",117,0,0,"1","3","3","1","3",0,"3",757,2,1,0,0,832.073170731707,353.65939760198,-0.212275345263686
"908",0,"5",0,"0",118,0,0,"2","1","4","1","1",0,"1",1501,1,2,1,0,1534.46153846154,653.229138734876,-0.0512248099133243
"908",0,"5",0,"0",119,0,0,"2","2","4","2","2",0,"2",733,1,2,0,0,885,473.259656745325,-0.321176753254917
"908",0,"5",0,"0",120,0,0,"2","3","4","1","1",0,"1",1573,1,2,0,0,724.619047619048,302.876772203704,2.80107631301077
"909",1,"1",0,"0",4,0,0,"2","1","4","3","3",0,"3",1253,1,1,1,0,1036.73684210526,442.737167116693,0.488468495435207
"909",1,"1",0,"0",5,0,0,"2","2","4","1","1",0,"1",652,1,1,0,0,692.85,346.404428674242,-0.117925744068403
"909",1,"1",0,"0",6,0,0,"2","3","4","1","1",0,"1",564,1,1,0,0,622.421052631579,333.962826186595,-0.17493280105055
"909",1,"1",0,"0",7,0,0,"1","1","2","1","2",0,"2",581,2,1,1,0,962.928571428571,324.34559954507,-1.17753585053803
"909",1,"1",0,"0",8,0,0,"1","2","1","3","1",0,"1",684,2,1,0,0,759.315789473684,576.192446513862,-0.130712906650143
"909",1,"1",0,"0",9,0,0,"1","3","3","1","3",0,"3",629,2,1,0,0,662.25,287.903451587329,-0.115490105508215
"909",1,"1",0,"0",10,0,0,"2","1","4","1","1",0,"1",973,1,2,1,0,911.851063829787,297.232889127833,0.205727355238653
"909",1,"1",0,"0",11,0,0,"2","2","4","2","2",0,"2",1037,1,2,0,0,664.795454545455,256.83290917379,1.44920892985208
"909",1,"1",0,"0",12,0,0,"2","3","4","3","3",0,"3",573,1,2,0,0,579.975609756098,180.284149026596,-0.0386923076363664
"909",1,"1",0,"0",13,0,0,"1","1","3","2","3",0,"3",1533,2,1,1,0,962.928571428571,324.34559954507,1.75760494167646
"909",1,"1",0,"0",14,0,0,"1","2","3","1","3",0,"3",597,2,1,0,0,759.315789473684,576.192446513862,-0.281704125862363
"909",1,"1",0,"0",15,0,0,"1","3","2","3","2",0,"2",645,2,1,0,0,662.25,287.903451587329,-0.059915919398999
"909",1,"1",0,"0",16,0,0,"2","1","3","2","2",0,"2",812,2,2,1,0,1135.20930232558,449.083911882185,-0.719708040688782
"909",1,"1",0,"0",17,0,0,"2","2","1","3","3",1,"2",677,2,2,0,0,705.25641025641,255.959260527789,-0.110394170533801
"909",1,"1",0,"0",18,0,0,"2","3","1","3","3",0,"3",597,2,2,0,1,708.068181818182,271.567491095442,-0.40898924009703
"909",1,"1",0,"0",19,0,0,"1","1","1","2","1",0,"1",533,2,2,1,0,1135.20930232558,449.083911882185,-1.3409727812373
"909",1,"1",0,"0",20,0,0,"1","2","3","2","3",0,"3",917,2,2,0,0,705.25641025641,255.959260527789,0.82725504561536
"909",1,"1",0,"0",21,0,0,"1","3","1","3","1",0,"1",1092,2,2,0,0,708.068181818182,271.567491095442,1.41376206935934
"909",1,"1",0,"0",22,0,0,"2","1","1","3","3",0,"3",1293,2,2,1,0,1135.20930232558,449.083911882185,0.351361279038235
"909",1,"1",0,"0",23,0,0,"2","2","1","3","3",0,"3",389,2,2,0,0,705.25641025641,255.959260527789,-1.23557322991279
"909",1,"1",0,"0",24,0,0,"2","3","1","2","2",0,"2",581,2,2,0,0,708.068181818182,271.567491095442,-0.467906454140064
"909",1,"1",0,"0",25,0,0,"1","1","1","4","1",0,"1",1036,1,2,1,0,911.851063829787,297.232889127833,0.417682365280981
"909",1,"1",0,"0",26,0,0,"1","2","3","4","3",0,"3",645,1,2,0,0,664.795454545455,256.83290917379,-0.0770752261037529
"909",1,"1",0,"0",27,0,0,"1","3","2","4","2",0,"2",413,1,2,0,0,579.975609756098,180.284149026596,-0.926180203071901
"909",1,"1",0,"0",28,0,0,"2","1","1","2","2",0,"2",757,2,1,1,0,962.928571428571,324.34559954507,-0.634904779708461
"909",1,"1",0,"0",29,0,0,"2","2","2","3","3",0,"3",717,2,1,0,0,759.315789473684,576.192446513862,-0.0734403752248184
"909",1,"1",0,"0",30,0,0,"2","3","1","3","3",0,"3",565,2,1,0,0,662.25,287.903451587329,-0.337786849945081
"909",1,"1",0,"0",31,0,0,"1","1","3","4","3",0,"3",645,1,2,1,0,911.851063829787,297.232889127833,-0.897784443076961
"909",1,"1",0,"0",32,0,0,"1","2","3","4","3",0,"3",469,1,2,0,0,664.795454545455,256.83290917379,-0.762345663471679
"909",1,"1",0,"0",33,0,0,"1","3","3","4","3",0,"3",381,1,2,0,0,579.975609756098,180.284149026596,-1.10367778215901
"909",1,"1",0,"0",34,0,0,"2","1","4","2","2",0,"2",677,1,1,1,0,1036.73684210526,442.737167116693,-0.812529122973871
"909",1,"1",0,"0",35,0,0,"2","2","4","1","1",0,"1",461,1,1,0,0,692.85,346.404428674242,-0.669304376065097
"909",1,"1",0,"0",36,0,0,"2","3","4","1","1",0,"1",580,1,1,0,0,622.421052631579,333.962826186595,-0.127023277159228
"909",1,"1",0,"0",37,0,0,"1","1","3","4","3",0,"3",549,1,1,1,0,1036.73684210526,442.737167116693,-1.10163970484256
"909",1,"1",0,"0",38,0,0,"1","2","2","4","2",0,"2",565,1,1,0,0,692.85,346.404428674242,-0.369077267543337
"909",1,"1",0,"0",39,0,0,"1","3","2","4","2",0,"2",365,1,1,0,0,622.421052631579,333.962826186595,-0.770807504448864
"909",1,"1",0,"0",40,0,0,"2","1","4","2","2",0,"2",853,1,1,1,0,1036.73684210526,442.737167116693,-0.415002072904431
"909",1,"1",0,"0",41,0,0,"2","2","4","3","3",0,"3",525,1,1,0,0,692.85,346.404428674242,-0.484549232359398
"909",1,"1",0,"0",42,0,0,"2","3","4","2","2",0,"2",861,1,1,0,0,622.421052631579,333.962826186595,0.71438773618211
"909",1,"1",0,"0",43,0,0,"1","1","2","4","2",0,"2",1109,1,1,1,0,1036.73684210526,442.737167116693,0.163219090832937
"909",1,"1",0,"0",44,0,0,"1","2","1","4","1",0,"1",621,1,1,0,0,692.85,346.404428674242,-0.207416516800851
"909",1,"1",0,"0",45,0,0,"1","3","1","4","1",0,"1",629,1,1,0,0,622.421052631579,333.962826186595,0.0196996397579448
"909",1,"1",0,"0",46,0,0,"2","1","2","3","3",0,"3",981,2,1,1,0,962.928571428571,324.34559954507,0.0557165831655361
"909",1,"1",0,"0",47,0,0,"2","2","2","1","1",1,"2",932,2,1,0,0,759.315789473684,576.192446513862,0.29969884466745
"909",1,"1",0,"0",48,0,0,"2","3","3","2","2",0,"2",861,2,1,0,1,662.25,287.903451587329,0.690335593075423
"909",1,"1",0,"0",49,0,0,"1","1","2","4","2",0,"2",981,1,2,1,0,911.851063829787,297.232889127833,0.23264227714879
"909",1,"1",0,"0",50,0,0,"1","2","2","4","2",0,"2",501,1,2,0,0,664.795454545455,256.83290917379,-0.637751038495692
"909",1,"1",0,"0",51,0,0,"1","3","1","4","1",0,"1",693,1,2,0,0,579.975609756098,180.284149026596,0.626923613940284
"909",1,"1",0,"0",52,0,0,"2","1","3","2","2",0,"2",853,2,1,1,0,962.928571428571,324.34559954507,-0.338924195619605
"909",1,"1",0,"0",53,0,0,"2","2","3","2","2",0,"2",348,2,1,0,0,759.315789473684,576.192446513862,-0.713851408435269
"909",1,"1",0,"0",54,0,0,"2","3","1","2","2",0,"2",421,2,1,0,0,662.25,287.903451587329,-0.837954524928029
"909",1,"1",0,"0",55,0,0,"1","1","3","4","3",0,"3",1077,1,2,1,0,911.851063829787,297.232889127833,0.555621340070433
"909",1,"1",0,"0",56,0,0,"1","2","2","4","2",0,"2",621,1,2,0,0,664.795454545455,256.83290917379,-0.170521194835743
"909",1,"1",0,"0",57,0,0,"1","3","1","4","1",0,"1",613,1,2,0,0,579.975609756098,180.284149026596,0.183179666222517
"909",1,"1",0,"0",58,0,0,"2","1","2","3","3",0,"3",661,2,1,1,0,962.928571428571,324.34559954507,-0.930885363797317
"909",1,"1",0,"0",59,0,0,"2","2","3","2","2",0,"2",413,2,1,0,0,759.315789473684,576.192446513862,-0.601041876839932
"909",1,"1",0,"0",60,0,0,"2","3","3","1","1",0,"1",492,2,1,0,0,662.25,287.903451587329,-0.591344074068381
"909",1,"1",0,"0",61,0,0,"1","1","2","1","2",0,"2",716,2,2,1,0,1135.20930232558,449.083911882185,-0.933476553565692
"909",1,"1",0,"0",62,0,0,"1","2","2","1","2",0,"2",341,2,2,0,0,705.25641025641,255.959260527789,-1.42310307314263
"909",1,"1",0,"0",63,0,0,"1","3","3","2","3",1,"2",589,2,2,0,0,708.068181818182,271.567491095442,-0.438447847118547
"909",1,"1",0,"0",64,0,0,"2","1","4","3","3",0,"3",1317,1,2,1,1,911.851063829787,297.232889127833,1.36306899737454
"909",1,"1",0,"0",65,0,0,"2","2","4","3","3",0,"3",445,1,2,0,0,664.795454545455,256.83290917379,-0.855791632203669
"909",1,"1",0,"0",66,0,0,"2","3","4","3","3",0,"3",348,1,2,0,0,579.975609756098,180.284149026596,-1.28672216059259
"909",1,"1",0,"0",67,0,0,"1","1","3","2","3",0,"3",932,2,1,1,0,962.928571428571,324.34559954507,-0.0953568399631508
"909",1,"1",0,"0",68,0,0,"1","2","1","3","1",1,"2",501,2,1,0,0,759.315789473684,576.192446513862,-0.448315126372399
"909",1,"1",0,"0",69,0,0,"1","3","3","2","3",0,"3",981,2,1,0,1,662.25,287.903451587329,1.10714198889455
"909",1,"1",0,"0",70,0,0,"2","1","4","1","1",0,"1",1469,1,2,1,0,911.851063829787,297.232889127833,1.87445251366714
"909",1,"1",0,"0",71,0,0,"2","2","4","2","2",0,"2",901,1,2,0,0,664.795454545455,256.83290917379,0.91968177370414
"909",1,"1",0,"0",72,0,0,"2","3","4","1","1",0,"1",660,1,2,0,0,579.975609756098,180.284149026596,0.443879235506705
"909",1,"1",0,"0",73,0,0,"1","1","1","3","1",0,"1",1053,2,1,1,0,962.928571428571,324.34559954507,0.277702021232178
"909",1,"1",0,"0",74,0,0,"1","2","3","1","3",1,"2",565,2,1,0,0,759.315789473684,576.192446513862,-0.337241126032375
"909",1,"1",0,"0",75,0,0,"1","3","2","3","2",0,"2",581,2,1,0,1,662.25,287.903451587329,-0.282212663835865
"909",1,"1",0,"0",76,0,0,"2","1","4","3","3",0,"3",685,1,2,1,0,911.851063829787,297.232889127833,-0.763209833526276
"909",1,"1",0,"0",77,0,0,"2","2","4","1","1",0,"1",765,1,2,0,0,664.795454545455,256.83290917379,0.390154617556197
"909",1,"1",0,"0",78,0,0,"2","3","4","2","2",0,"2",364,1,2,0,0,579.975609756098,180.284149026596,-1.19797337104903
"909",1,"1",0,"0",79,0,0,"1","1","2","3","2",0,"2",1037,2,1,1,0,962.928571428571,324.34559954507,0.228371923884035
"909",1,"1",0,"0",80,0,0,"1","2","3","2","3",1,"1",429,2,1,0,0,759.315789473684,576.192446513862,-0.573273376754926
"909",1,"1",0,"0",81,0,0,"1","3","1","2","1",0,"1",613,2,1,0,1,662.25,287.903451587329,-0.171064291617432
"909",1,"1",0,"0",82,0,0,"2","1","3","2","2",0,"2",1533,2,2,1,0,1135.20930232558,449.083911882185,0.88578256123051
"909",1,"1",0,"0",83,0,0,"2","2","2","3","3",0,"3",652,2,2,0,0,705.25641025641,255.959260527789,-0.208065963882672
"909",1,"1",0,"0",84,0,0,"2","3","1","2","2",0,"2",581,2,2,0,0,708.068181818182,271.567491095442,-0.467906454140064
"909",1,"1",0,"0",85,0,0,"1","1","2","4","2",0,"2",821,1,2,1,0,911.851063829787,297.232889127833,-0.305656161053948
"909",1,"1",0,"0",86,0,0,"1","2","2","4","2",0,"2",341,1,2,0,0,664.795454545455,256.83290917379,-1.26072416337563
"909",1,"1",0,"0",87,0,0,"1","3","1","4","1",0,"1",717,1,2,0,0,579.975609756098,180.284149026596,0.760046798255614
"909",1,"1",0,"0",88,0,0,"2","1","1","2","2",0,"2",685,2,1,1,0,962.928571428571,324.34559954507,-0.856890217775103
"909",1,"1",0,"0",89,0,0,"2","2","3","1","1",0,"1",509,2,1,0,0,759.315789473684,576.192446513862,-0.434430876329896
