id,bal,block,x,cond,trial,y,c2,task,cycle,dim1,dim2,cor,error,res,time
908,0,4,0,0,119,0,0,2,2,4,2,2,0,2,469
908,0,4,0,0,120,0,0,2,3,4,1,1,0,1,588
908,0,5,0,0,1,0,0,1,1,1,2,1,0,1,1251
908,0,5,0,0,2,0,0,1,2,3,1,3,0,3,821
908,0,5,0,0,3,0,0,1,3,1,2,1,0,1,636
908,0,5,0,0,4,0,0,2,1,4,2,2,0,2,1085
908,0,5,0,0,5,0,0,2,2,4,1,1,0,1,701
908,0,5,0,0,6,0,0,2,3,4,3,3,0,3,709
908,0,5,0,0,7,0,0,1,1,1,4,1,1,2,1092
908,0,5,0,0,8,0,0,1,2,1,4,1,0,1,533
908,0,5,0,0,9,0,0,1,3,2,4,2,0,2,780
908,0,5,0,0,10,0,0,2,1,1,2,2,0,2,1189
908,0,5,0,0,11,0,0,2,2,2,3,3,0,3,805
908,0,5,0,0,12,0,0,2,3,2,1,1,0,1,796
908,0,5,0,0,13,0,0,1,1,3,1,3,1,2,885
908,0,5,0,0,14,0,0,1,2,2,3,2,0,2,973
908,0,5,0,0,15,0,0,1,3,1,3,1,0,1,948
908,0,5,0,0,16,0,0,2,1,4,1,1,0,1,1181
908,0,5,0,0,17,0,0,2,2,4,3,3,0,3,789
908,0,5,0,0,18,0,0,2,3,4,1,1,0,1,709
908,0,5,0,0,19,0,0,1,1,2,4,2,1,3,1165
908,0,5,0,0,20,0,0,1,2,1,4,1,0,1,2132
908,0,5,0,0,21,0,0,1,3,2,4,2,0,2,1013
908,0,5,0,0,22,0,0,2,1,3,1,1,1,3,996
908,0,5,0,0,23,0,0,2,2,1,3,3,1,2,749
908,0,5,0,0,24,0,0,2,3,2,1,1,0,1,1141
908,0,5,0,0,25,0,0,1,1,1,4,1,1,3,1109
908,0,5,0,0,26,0,0,1,2,3,4,3,0,3,1421
908,0,5,0,0,27,0,0,1,3,1,4,1,1,2,1389
908,0,5,0,0,28,0,0,2,1,1,2,2,0,2,2333
908,0,5,0,0,29,0,0,2,2,2,1,1,0,1,756
908,0,5,0,0,30,0,0,2,3,2,1,1,0,1,789
908,0,5,0,0,31,0,0,1,1,3,4,3,0,3,1565
908,0,5,0,0,32,0,0,1,2,2,4,2,0,2,1668
908,0,5,0,0,33,0,0,1,3,2,4,2,0,2,461
908,0,5,0,0,34,0,0,2,1,2,3,3,0,3,948
908,0,5,0,0,35,0,0,2,2,3,1,1,0,1,765
908,0,5,0,0,36,0,0,2,3,1,3,3,0,3,1277
908,0,5,0,0,37,0,0,1,1,2,1,2,0,2,781
908,0,5,0,0,38,0,0,1,2,2,3,2,0,2,500
908,0,5,0,0,39,0,0,1,3,1,3,1,0,1,829
908,0,5,0,0,40,0,0,2,1,3,2,2,1,3,1493
908,0,5,0,0,41,0,0,2,2,2,3,3,0,3,1285
908,0,5,0,0,42,0,0,2,3,1,2,2,0,2,437
908,0,5,0,0,43,0,0,1,1,3,4,3,0,3,941
908,0,5,0,0,44,0,0,1,2,2,4,2,0,2,1389
908,0,5,0,0,45,0,0,1,3,2,4,2,0,2,629
908,0,5,0,0,46,0,0,2,1,3,1,1,0,1,813
908,0,5,0,0,47,0,0,2,2,3,2,2,0,2,901
908,0,5,0,0,48,0,0,2,3,1,2,2,0,2,389
908,0,5,0,0,49,0,0,1,1,2,4,2,0,2,2093
908,0,5,0,0,50,0,0,1,2,3,4,3,0,3,668
908,0,5,0,0,51,0,0,1,3,3,4,3,0,3,405
908,0,5,0,0,52,0,0,2,1,1,2,2,0,2,541
908,0,5,0,0,53,0,0,2,2,2,1,1,0,1,829
908,0,5,0,0,54,0,0,2,3,3,1,1,0,1,741
908,0,5,0,0,55,0,0,1,1,2,4,2,0,2,2349
908,0,5,0,0,56,0,0,1,2,1,4,1,1,2,364
908,0,5,0,0,57,0,0,1,3,3,4,3,0,3,749
908,0,5,0,0,58,0,0,2,1,4,2,2,0,2,805
908,0,5,0,0,59,0,0,2,2,4,2,2,0,2,397
908,0,5,0,0,60,0,0,2,3,4,2,2,0,2,549
908,0,5,0,0,61,0,0,1,1,2,3,2,0,2,1637
908,0,5,0,0,62,0,0,1,2,2,1,2,0,2,477
908,0,5,0,0,63,0,0,1,3,1,2,1,0,1,1269
908,0,5,0,0,64,0,0,2,1,1,2,2,0,2,1445
908,0,5,0,0,65,0,0,2,2,1,2,2,0,2,381
908,0,5,0,0,66,0,0,2,3,1,2,2,0,2,308
908,0,5,0,0,67,0,0,1,1,3,1,3,0,3,1149
908,0,5,0,0,68,0,0,1,2,1,2,1,0,1,1725
908,0,5,0,0,69,0,0,1,3,2,1,2,0,2,1076
908,0,5,0,0,70,0,0,2,1,2,1,1,0,1,1757
908,0,5,0,0,71,0,0,2,2,3,1,1,0,1,412
908,0,5,0,0,72,0,0,2,3,2,1,1,0,1,309
908,0,5,0,0,73,0,0,1,1,2,1,2,0,2,1436
908,0,5,0,0,74,0,0,1,2,2,3,2,0,2,1117
908,0,5,0,0,75,0,0,1,3,3,2,3,0,3,884
908,0,5,0,0,76,0,0,2,1,4,1,1,0,1,749
908,0,5,0,0,77,0,0,2,2,4,1,1,0,1,341
908,0,5,0,0,78,0,0,2,3,4,1,1,0,1,405
908,0,5,0,0,79,0,0,1,1,2,3,2,0,2,917
908,0,5,0,0,80,0,0,1,2,3,1,3,0,3,813
908,0,5,0,0,81,0,0,1,3,1,2,1,0,1,1133
908,0,5,0,0,82,0,0,2,1,4,1,1,1,2,893
908,0,5,0,0,83,0,0,2,2,4,3,3,1,1,453
908,0,5,0,0,84,0,0,2,3,4,3,3,0,3,365
908,0,5,0,0,85,0,0,1,1,1,4,1,1,2,1213
908,0,5,0,0,86,0,0,1,2,1,4,1,0,1,1261
908,0,5,0,0,87,0,0,1,3,2,4,2,0,2,1437
908,0,5,0,0,88,0,0,2,1,3,1,1,1,3,1117
908,0,5,0,0,89,0,0,2,2,1,2,2,0,2,701
908,0,5,0,0,90,0,0,2,3,3,1,1,1,3,1245
908,0,5,0,0,91,0,0,1,1,3,4,3,0,3,2053
908,0,5,0,0,92,0,0,1,2,2,4,2,0,2,989
908,0,5,0,0,93,0,0,1,3,2,4,2,0,2,580
908,0,5,0,0,94,0,0,2,1,3,2,2,0,2,1085
908,0,5,0,0,95,0,0,2,2,3,1,1,1,2,661
908,0,5,0,0,96,0,0,2,3,2,1,1,0,1,445
908,0,5,0,0,97,0,0,1,1,2,3,2,1,3,1325
908,0,5,0,0,98,0,0,1,2,2,1,2,1,1,861
908,0,5,0,0,99,0,0,1,3,2,3,2,0,2,421
908,0,5,0,0,100,0,0,2,1,3,1,1,0,1,749
908,0,5,0,0,101,0,0,2,2,2,1,1,0,1,972
908,0,5,0,0,102,0,0,2,3,2,3,3,1,2,693
908,0,5,0,0,103,0,0,1,1,3,4,3,0,3,1205
908,0,5,0,0,104,0,0,1,2,3,4,3,0,3,741
908,0,5,0,0,105,0,0,1,3,3,4,3,0,3,334
908,0,5,0,0,106,0,0,2,1,2,1,1,0,1,773
908,0,5,0,0,107,0,0,2,2,1,3,3,0,3,3020
908,0,5,0,0,108,0,0,2,3,2,3,3,0,3,365
908,0,5,0,0,109,0,0,1,1,3,4,3,0,3,1573
908,0,5,0,0,110,0,0,1,2,1,4,1,1,2,716
908,0,5,0,0,111,0,0,1,3,1,4,1,0,1,557
908,0,5,0,0,112,0,0,2,1,4,2,2,0,2,765
908,0,5,0,0,113,0,0,2,2,4,3,3,0,3,789
908,0,5,0,0,114,0,0,2,3,4,2,2,0,2,389
908,0,5,0,0,115,0,0,1,1,2,1,2,0,2,2029
908,0,5,0,0,116,0,0,1,2,2,3,2,0,2,316
908,0,5,0,0,117,0,0,1,3,3,1,3,0,3,757
908,0,5,0,0,118,0,0,2,1,4,1,1,0,1,1501
908,0,5,0,0,119,0,0,2,2,4,2,2,0,2,733
908,0,5,0,0,120,0,0,2,3,4,1,1,0,1,1573
909,1,0,0,0,1,0,0,1,1,3,4,3,0,3,4316
909,1,0,0,0,2,0,0,1,2,1,4,1,0,1,1437
909,1,0,0,0,3,0,0,1,3,2,4,2,0,2,652
909,1,0,0,0,4,0,0,1,1,3,1,3,0,3,949
909,1,0,0,0,5,0,0,1,2,3,1,3,0,3,789
909,1,0,0,0,6,0,0,1,3,3,2,3,0,3,693
909,1,0,0,0,7,0,0,1,1,3,4,3,0,3,1996
909,1,0,0,0,8,0,0,1,2,3,4,3,0,3,613
909,1,0,0,0,9,0,0,1,3,1,4,1,0,1,1636
909,1,0,0,0,10,0,0,1,1,1,3,1,0,1,725
909,1,0,0,0,11,0,0,1,2,2,3,2,0,2,3005
909,1,0,0,0,12,0,0,1,3,1,3,1,0,1,989
909,1,0,0,0,13,0,0,1,1,1,3,1,0,1,980
909,1,0,0,0,14,0,0,1,2,3,1,3,0,3,525
909,1,0,0,0,15,0,0,1,3,1,2,1,0,1,1813
909,1,0,0,0,16,0,0,1,1,1,4,1,0,1,5788
909,1,0,0,0,17,0,0,1,2,3,4,3,0,3,716
909,1,0,0,0,18,0,0,1,3,3,4,3,0,3,2253
909,1,0,0,0,19,0,0,1,1,3,4,3,0,3,725
909,1,0,0,0,20,0,0,1,2,1,4,1,0,1,741
909,1,0,0,0,21,0,0,1,3,1,4,1,0,1,677
909,1,0,0,0,22,0,0,1,1,3,2,3,0,3,661
909,1,0,0,0,23,0,0,1,2,2,3,2,0,2,965
909,1,0,0,0,24,0,0,1,3,1,3,1,0,1,732
909,1,0,0,0,25,0,0,1,1,3,4,3,0,3,589
909,1,0,0,0,26,0,0,1,2,3,4,3,0,3,565
909,1,0,0,0,27,0,0,1,3,3,4,3,0,3,557
909,1,0,0,0,28,0,0,1,1,3,4,3,0,3,421
909,1,0,0,0,29,0,0,1,2,2,4,2,1,1,693
909,1,0,0,0,30,0,0,1,3,2,4,2,0,2,997
909,1,0,0,0,31,0,0,1,1,2,3,2,0,2,573
909,1,0,0,0,32,0,0,1,2,1,2,1,1,3,541
909,1,0,0,0,33,0,0,1,3,1,3,1,0,1,813
909,1,0,0,0,34,0,0,1,1,3,2,3,0,3,509
909,1,0,0,0,35,0,0,1,2,2,1,2,0,2,701
909,1,0,0,0,36,0,0,1,3,2,1,2,0,2,773
909,1,0,0,0,37,0,0,1,1,1,2,1,0,1,669
909,1,0,0,0,38,0,0,1,2,2,3,2,0,2,549
909,1,0,0,0,39,0,0,1,3,3,1,3,0,3,397
909,1,0,0,0,40,0,0,1,1,3,2,3,0,3,557
909,1,0,0,0,41,0,0,1,2,3,2,3,0,3,397
909,1,0,0,0,42,0,0,1,3,2,3,2,0,2,861
909,1,0,0,0,1,0,0,2,1,2,1,1,0,1,5548
909,1,0,0,0,2,0,0,2,2,1,3,3,0,3,1532
909,1,0,0,0,3,0,0,2,3,1,3,3,0,3,573
909,1,0,0,0,4,0,0,2,1,4,3,3,0,3,629
909,1,0,0,0,5,0,0,2,2,4,3,3,0,3,612
909,1,0,0,0,6,0,0,2,3,4,1,1,0,1,925
909,1,0,0,0,7,0,0,2,1,1,2,2,0,2,541
909,1,0,0,0,8,0,0,2,2,3,1,1,1,3,484
909,1,0,0,0,9,0,0,2,3,2,3,3,1,2,1533
909,1,0,0,0,10,0,0,2,1,1,3,3,0,3,804
909,1,0,0,0,11,0,0,2,2,3,1,1,0,1,972
909,1,0,0,0,12,0,0,2,3,2,3,3,0,3,741
909,1,0,0,0,13,0,0,2,1,4,3,3,0,3,685
909,1,0,0,0,14,0,0,2,2,4,2,2,0,2,484
909,1,0,0,0,15,0,0,2,3,4,1,1,0,1,365
909,1,0,0,0,16,0,0,2,1,4,1,1,0,1,629
909,1,0,0,0,17,0,0,2,2,4,3,3,0,3,988
909,1,0,0,0,18,0,0,2,3,4,3,3,0,3,517
909,1,0,0,0,19,0,0,2,1,4,2,2,0,2,692
909,1,0,0,0,20,0,0,2,2,4,2,2,0,2,877
909,1,0,0,0,21,0,0,2,3,4,1,1,0,1,533
909,1,0,0,0,22,0,0,2,1,1,2,2,0,2,1572
909,1,0,0,0,23,0,0,2,2,1,2,2,0,2,509
909,1,0,0,0,24,0,0,2,3,2,3,3,0,3,1093
909,1,0,0,0,25,0,0,2,1,4,2,2,0,2,637
909,1,0,0,0,26,0,0,2,2,4,3,3,0,3,645
909,1,0,0,0,27,0,0,2,3,4,2,2,0,2,557
909,1,0,0,0,28,0,0,2,1,2,1,1,0,1,653
909,1,0,0,0,29,0,0,2,2,2,1,1,0,1,533
909,1,0,0,0,30,0,0,2,3,2,1,1,0,1,349
909,1,0,0,0,31,0,0,2,1,4,1,1,0,1,428
909,1,0,0,0,32,0,0,2,2,4,2,2,0,2,1037
909,1,0,0,0,33,0,0,2,3,4,1,1,0,1,509
909,1,0,0,0,34,0,0,2,1,4,3,3,0,3,621
909,1,0,0,0,35,0,0,2,2,4,3,3,0,3,501
909,1,0,0,0,36,0,0,2,3,4,3,3,1,2,325
909,1,0,0,0,37,0,0,2,1,3,2,2,0,2,709
909,1,0,0,0,38,0,0,2,2,2,1,1,0,1,573
909,1,0,0,0,39,0,0,2,3,2,1,1,0,1,493
909,1,0,0,0,40,0,0,2,1,4,1,1,0,1,477
909,1,0,0,0,41,0,0,2,2,4,3,3,0,3,700
909,1,0,0,0,42,0,0,2,3,4,3,3,0,3,517
909,1,0,0,0,1,0,0,1,1,3,4,3,0,3,2137
909,1,0,0,0,2,0,0,1,2,2,4,2,0,2,812
909,1,0,0,0,3,0,0,1,3,1,4,1,0,1,501
909,1,0,0,0,4,0,0,2,1,4,1,1,0,1,1501
909,1,0,0,0,5,0,0,2,2,4,3,3,0,3,765
909,1,0,0,0,6,0,0,2,3,4,3,3,0,3,445
909,1,0,0,0,7,0,0,1,1,2,3,2,0,2,972
909,1,0,0,0,8,0,0,1,2,1,2,1,0,1,861
909,1,0,0,0,9,0,0,1,3,2,1,2,0,2,653
909,1,0,0,0,10,0,0,2,1,1,2,2,0,2,1061
909,1,0,0,0,11,0,0,2,2,2,3,3,0,3,437
909,1,0,0,0,12,0,0,2,3,3,2,2,0,2,773
909,1,0,0,0,13,0,0,1,1,2,4,2,0,2,1661
909,1,0,0,0,14,0,0,1,2,3,4,3,0,3,565
909,1,0,0,0,15,0,0,1,3,2,4,2,0,2,845
909,1,0,0,0,16,0,0,2,1,3,2,2,0,2,925
909,1,0,0,0,17,0,0,2,2,2,3,3,0,3,669
909,1,0,0,0,18,0,0,2,3,3,1,1,0,1,573
909,1,0,0,0,19,0,0,1,1,3,1,3,1,1,987
909,1,0,0,0,20,0,0,1,2,2,1,2,0,2,1429
909,1,0,0,0,21,0,0,1,3,2,3,2,0,2,693
909,1,0,0,0,22,0,0,2,1,1,3,3,0,3,909
909,1,0,0,0,23,0,0,2,2,3,2,2,0,2,733
909,1,0,0,0,24,0,0,2,3,3,2,2,0,2,469
909,1,0,0,0,25,0,0,1,1,3,1,3,0,3,821
909,1,0,0,0,26,0,0,1,2,2,3,2,0,2,612
909,1,0,0,0,27,0,0,1,3,2,1,2,0,2,405
909,1,0,0,0,28,0,0,2,1,3,2,2,0,2,949
909,1,0,0,0,29,0,0,2,2,2,1,1,0,1,628
909,1,0,0,0,30,0,0,2,3,2,1,1,0,1,389
909,1,0,0,0,31,0,0,1,1,3,4,3,0,3,1269
909,1,0,0,0,32,0,0,1,2,2,4,2,0,2,588
909,1,0,0,0,33,0,0,1,3,1,4,1,0,1,509
909,1,0,0,0,34,0,0,2,1,4,2,2,0,2,909
909,1,0,0,0,35,0,0,2,2,4,1,1,0,1,637
909,1,0,0,0,36,0,0,2,3,4,2,2,0,2,805
909,1,0,0,0,37,0,0,1,1,1,4,1,0,1,1348
909,1,0,0,0,38,0,0,1,2,2,4,2,0,2,1125
909,1,0,0,0,39,0,0,1,3,2,4,2,0,2,453
909,1,0,0,0,40,0,0,2,1,4,2,2,0,2,861
909,1,0,0,0,41,0,0,2,2,4,1,1,1,3,805
909,1,0,0,0,42,0,0,2,3,4,3,3,0,3,605
909,1,1,0,0,1,0,0,1,1,3,4,3,0,3,882
909,1,1,0,0,2,0,0,1,2,1,4,1,0,1,764
909,1,1,0,0,3,0,0,1,3,1,4,1,0,1,685
909,1,1,0,0,4,0,0,2,1,4,3,3,0,3,1253
909,1,1,0,0,5,0,0,2,2,4,1,1,0,1,652
909,1,1,0,0,6,0,0,2,3,4,1,1,0,1,564
909,1,1,0,0,7,0,0,1,1,2,1,2,0,2,581
909,1,1,0,0,8,0,0,1,2,1,3,1,0,1,684
909,1,1,0,0,9,0,0,1,3,3,1,3,0,3,629
909,1,1,0,0,10,0,0,2,1,4,1,1,0,1,973
909,1,1,0,0,11,0,0,2,2,4,2,2,0,2,1037
909,1,1,0,0,12,0,0,2,3,4,3,3,0,3,573
909,1,1,0,0,13,0,0,1,1,3,2,3,0,3,1533
909,1,1,0,0,14,0,0,1,2,3,1,3,0,3,597
909,1,1,0,0,15,0,0,1,3,2,3,2,0,2,645
909,1,1,0,0,16,0,0,2,1,3,2,2,0,2,812
909,1,1,0,0,17,0,0,2,2,1,3,3,1,2,677
909,1,1,0,0,18,0,0,2,3,1,3,3,0,3,597
909,1,1,0,0,19,0,0,1,1,1,2,1,0,1,533
909,1,1,0,0,20,0,0,1,2,3,2,3,0,3,917
909,1,1,0,0,21,0,0,1,3,1,3,1,0,1,1092
909,1,1,0,0,22,0,0,2,1,1,3,3,0,3,1293
909,1,1,0,0,23,0,0,2,2,1,3,3,0,3,389
909,1,1,0,0,24,0,0,2,3,1,2,2,0,2,581
909,1,1,0,0,25,0,0,1,1,1,4,1,0,1,1036
909,1,1,0,0,26,0,0,1,2,3,4,3,0,3,645
909,1,1,0,0,27,0,0,1,3,2,4,2,0,2,413
909,1,1,0,0,28,0,0,2,1,1,2,2,0,2,757
909,1,1,0,0,29,0,0,2,2,2,3,3,0,3,717
909,1,1,0,0,30,0,0,2,3,1,3,3,0,3,565
909,1,1,0,0,31,0,0,1,1,3,4,3,0,3,645
909,1,1,0,0,32,0,0,1,2,3,4,3,0,3,469
909,1,1,0,0,33,0,0,1,3,3,4,3,0,3,381
909,1,1,0,0,34,0,0,2,1,4,2,2,0,2,677
909,1,1,0,0,35,0,0,2,2,4,1,1,0,1,461
909,1,1,0,0,36,0,0,2,3,4,1,1,0,1,580
909,1,1,0,0,37,0,0,1,1,3,4,3,0,3,549
909,1,1,0,0,38,0,0,1,2,2,4,2,0,2,565
909,1,1,0,0,39,0,0,1,3,2,4,2,0,2,365
909,1,1,0,0,40,0,0,2,1,4,2,2,0,2,853
909,1,1,0,0,41,0,0,2,2,4,3,3,0,3,525
909,1,1,0,0,42,0,0,2,3,4,2,2,0,2,861
909,1,1,0,0,43,0,0,1,1,2,4,2,0,2,1109
909,1,1,0,0,44,0,0,1,2,1,4,1,0,1,621
909,1,1,0,0,45,0,0,1,3,1,4,1,0,1,629
909,1,1,0,0,46,0,0,2,1,2,3,3,0,3,981
909,1,1,0,0,47,0,0,2,2,2,1,1,1,2,932
909,1,1,0,0,48,0,0,2,3,3,2,2,0,2,861
909,1,1,0,0,49,0,0,1,1,2,4,2,0,2,981
909,1,1,0,0,50,0,0,1,2,2,4,2,0,2,501
909,1,1,0,0,51,0,0,1,3,1,4,1,0,1,693
909,1,1,0,0,52,0,0,2,1,3,2,2,0,2,853
909,1,1,0,0,53,0,0,2,2,3,2,2,0,2,348
909,1,1,0,0,54,0,0,2,3,1,2,2,0,2,421
909,1,1,0,0,55,0,0,1,1,3,4,3,0,3,1077
909,1,1,0,0,56,0,0,1,2,2,4,2,0,2,621
909,1,1,0,0,57,0,0,1,3,1,4,1,0,1,613
909,1,1,0,0,58,0,0,2,1,2,3,3,0,3,661
909,1,1,0,0,59,0,0,2,2,3,2,2,0,2,413
909,1,1,0,0,60,0,0,2,3,3,1,1,0,1,492
909,1,1,0,0,61,0,0,1,1,2,1,2,0,2,716
909,1,1,0,0,62,0,0,1,2,2,1,2,0,2,341
909,1,1,0,0,63,0,0,1,3,3,2,3,1,2,589
909,1,1,0,0,64,0,0,2,1,4,3,3,0,3,1317
909,1,1,0,0,65,0,0,2,2,4,3,3,0,3,445
909,1,1,0,0,66,0,0,2,3,4,3,3,0,3,348
909,1,1,0,0,67,0,0,1,1,3,2,3,0,3,932
909,1,1,0,0,68,0,0,1,2,1,3,1,1,2,501
909,1,1,0,0,69,0,0,1,3,3,2,3,0,3,981
909,1,1,0,0,70,0,0,2,1,4,1,1,0,1,1469
909,1,1,0,0,71,0,0,2,2,4,2,2,0,2,901
909,1,1,0,0,72,0,0,2,3,4,1,1,0,1,660
909,1,1,0,0,73,0,0,1,1,1,3,1,0,1,1053
909,1,1,0,0,74,0,0,1,2,3,1,3,1,2,565
909,1,1,0,0,75,0,0,1,3,2,3,2,0,2,581
909,1,1,0,0,76,0,0,2,1,4,3,3,0,3,685
909,1,1,0,0,77,0,0,2,2,4,1,1,0,1,765
909,1,1,0,0,78,0,0,2,3,4,2,2,0,2,364
909,1,1,0,0,79,0,0,1,1,2,3,2,0,2,1037
909,1,1,0,0,80,0,0,1,2,3,2,3,1,1,429
909,1,1,0,0,81,0,0,1,3,1,2,1,0,1,613
909,1,1,0,0,82,0,0,2,1,3,2,2,0,2,1533
909,1,1,0,0,83,0,0,2,2,2,3,3,0,3,652
909,1,1,0,0,84,0,0,2,3,1,2,2,0,2,581
909,1,1,0,0,85,0,0,1,1,2,4,2,0,2,821
909,1,1,0,0,86,0,0,1,2,2,4,2,0,2,341
909,1,1,0,0,87,0,0,1,3,1,4,1,0,1,717
909,1,1,0,0,88,0,0,2,1,1,2,2,0,2,685
909,1,1,0,0,89,0,0,2,2,3,1,1,0,1,509
909,1,1,0,0,90,0,0,2,3,3,2,2,0,2,573
909,1,1,0,0,91,0,0,1,1,3,1,3,0,3,901
909,1,1,0,0,92,0,0,1,2,1,2,1,0,1,669
909,1,1,0,0,93,0,0,1,3,1,3,1,0,1,541
909,1,1,0,0,94,0,0,2,1,4,3,3,0,3,877
909,1,1,0,0,95,0,0,2,2,4,1,1,0,1,573
909,1,1,0,0,96,0,0,2,3,4,1,1,1,2,485
909,1,1,0,0,97,0,0,1,1,2,1,2,0,2,717
909,1,1,0,0,98,0,0,1,2,3,2,3,0,3,589
909,1,1,0,0,99,0,0,1,3,2,1,2,0,2,1693
909,1,1,0,0,100,0,0,2,1,3,2,2,0,2,1557
909,1,1,0,0,101,0,0,2,2,1,2,2,0,2,1181
909,1,1,0,0,102,0,0,2,3,3,2,2,0,2,309
909,1,1,0,0,103,0,0,1,1,1,4,1,0,1,813
909,1,1,0,0,104,0,0,1,2,2,4,2,0,2,493
909,1,1,0,0,105,0,0,1,3,3,4,3,0,3,405
909,1,1,0,0,106,0,0,2,1,2,3,3,0,3,933
909,1,1,0,0,107,0,0,2,2,3,1,1,0,1,604
909,1,1,0,0,108,0,0,2,3,1,2,2,0,2,445
909,1,1,0,0,109,0,0,1,1,1,3,1,0,1,1373
909,1,1,0,0,110,0,0,1,2,2,3,2,0,2,413
909,1,1,0,0,111,0,0,1,3,1,2,1,0,1,781
909,1,1,0,0,112,0,0,2,1,3,2,2,0,2,1317
909,1,1,0,0,113,0,0,2,2,3,1,1,0,1,853
909,1,1,0,0,114,0,0,2,3,3,2,2,0,2,605
909,1,1,0,0,115,0,0,1,1,3,2,3,1,1,1109
909,1,1,0,0,116,0,0,1,2,1,3,1,0,1,757
909,1,1,0,0,117,0,0,1,3,1,3,1,0,1,565
909,1,1,0,0,118,0,0,2,1,4,3,3,0,3,997
909,1,1,0,0,119,0,0,2,2,4,1,1,0,1,556
909,1,1,0,0,120,0,0,2,3,4,1,1,0,1,549
909,1,2,0,0,1,0,0,1,1,2,3,2,0,2,1428
909,1,2,0,0,2,0,0,1,2,1,3,1,0,1,653
909,1,2,0,0,3,0,0,1,3,2,1,2,0,2,941
909,1,2,0,0,4,0,0,2,1,2,1,1,1,2,573
909,1,2,0,0,5,0,0,2,2,2,1,1,0,1,397
909,1,2,0,0,6,0,0,2,3,3,1,1,0,1,380
909,1,2,0,0,7,0,0,1,1,1,2,1,1,2,668
909,1,2,0,0,8,0,0,1,2,1,3,1,0,1,1469
909,1,2,0,0,9,0,0,1,3,3,1,3,1,1,1076
909,1,2,0,0,10,0,0,2,1,1,3,3,1,2,1773
909,1,2,0,0,11,0,0,2,2,3,1,1,0,1,2389
909,1,2,0,0,12,0,0,2,3,3,2,2,0,2,565
909,1,2,0,0,13,0,0,1,1,2,3,2,0,2,1253
909,1,2,0,0,14,0,0,1,2,1,3,1,0,1,1325
909,1,2,0,0,15,0,0,1,3,1,2,1,0,1,1117
909,1,2,0,0,16,0,0,2,1,4,1,1,0,1,1093
909,1,2,0,0,17,0,0,2,2,4,3,3,0,3,1756
909,1,2,0,0,18,0,0,2,3,4,2,2,0,2,589
909,1,2,0,0,19,0,0,1,1,2,4,2,0,2,940
909,1,2,0,0,20,0,0,1,2,1,4,1,0,1,629
909,1,2,0,0,21,0,0,1,3,3,4,3,0,3,789
909,1,2,0,0,22,0,0,2,1,4,3,3,0,3,1572
909,1,2,0,0,23,0,0,2,2,4,3,3,0,3,341
909,1,2,0,0,24,0,0,2,3,4,1,1,0,1,613
909,1,2,0,0,25,0,0,1,1,2,4,2,0,2,956
909,1,2,0,0,26,0,0,1,2,3,4,3,0,3,709
909,1,2,0,0,27,0,0,1,3,3,4,3,0,3,469
909,1,2,0,0,28,0,0,2,1,2,3,3,0,3,709
909,1,2,0,0,29,0,0,2,2,1,2,2,0,2,557
909,1,2,0,0,30,0,0,2,3,1,2,2,0,2,604
909,1,2,0,0,31,0,0,1,1,3,4,3,0,3,933
909,1,2,0,0,32,0,0,1,2,1,4,1,1,2,757
909,1,2,0,0,33,0,0,1,3,2,4,2,0,2,565
909,1,2,0,0,34,0,0,2,1,4,3,3,0,3,1109
909,1,2,0,0,35,0,0,2,2,4,1,1,0,1,972
909,1,2,0,0,36,0,0,2,3,4,2,2,0,2,508
909,1,2,0,0,37,0,0,1,1,3,1,3,0,3,765
909,1,2,0,0,38,0,0,1,2,3,2,3,0,3,389
909,1,2,0,0,39,0,0,1,3,3,1,3,0,3,468
909,1,2,0,0,40,0,0,2,1,3,1,1,0,1,1069
909,1,2,0,0,41,0,0,2,2,3,1,1,0,1,573
909,1,2,0,0,42,0,0,2,3,1,3,3,0,3,909
909,1,2,0,0,43,0,0,1,1,2,3,2,0,2,901
909,1,2,0,0,44,0,0,1,2,2,3,2,0,2,437
909,1,2,0,0,45,0,0,1,3,3,2,3,0,3,997
909,1,2,0,0,46,0,0,2,1,4,2,2,0,2,1085
909,1,2,0,0,47,0,0,2,2,4,3,3,0,3,797
909,1,2,0,0,48,0,0,2,3,4,1,1,0,1,773
909,1,2,0,0,49,0,0,1,1,3,1,3,0,3,765
909,1,2,0,0,50,0,0,1,2,3,1,3,0,3,389
909,1,2,0,0,51,0,0,1,3,2,1,2,0,2,565
909,1,2,0,0,52,0,0,2,1,3,2,2,0,2,1597
909,1,2,0,0,53,0,0,2,2,2,1,1,0,1,621
909,1,2,0,0,54,0,0,2,3,3,1,1,0,1,581
909,1,2,0,0,55,0,0,1,1,2,4,2,0,2,636
909,1,2,0,0,56,0,0,1,2,1,4,1,0,1,645
909,1,2,0,0,57,0,0,1,3,1,4,1,0,1,469
909,1,2,0,0,58,0,0,2,1,1,2,2,0,2,948
909,1,2,0,0,59,0,0,2,2,3,2,2,0,2,565
909,1,2,0,0,60,0,0,2,3,1,3,3,0,3,829
909,1,2,0,0,61,0,0,1,1,1,4,1,0,1,709
909,1,2,0,0,62,0,0,1,2,2,4,2,0,2,677
909,1,2,0,0,63,0,0,1,3,3,4,3,1,2,420
909,1,2,0,0,64,0,0,2,1,3,1,1,0,1,949
909,1,2,0,0,65,0,0,2,2,2,1,1,0,1,413
